tensorflow,https://github.com/tensorflow/tensorflow/commit/12d82a1f53fd57b0ca0990a266121ec29d0d42b7,2018-01-01 21:52:22
tensorflow,https://github.com/tensorflow/tensorflow/commit/425a71083fddcbdeaf415443e9c5bec2eb356a4b,2018-01-02 15:16:30
tensorflow,https://github.com/tensorflow/tensorflow/commit/d6a9ea3dc2e91e9520f42c3b8cb66ad47bd4694d,2018-01-04 15:55:52
tensorflow,https://github.com/tensorflow/tensorflow/commit/79226b6682d17a39b9b9a21a172f6d79b5f6a162,2018-01-10 11:37:32
tensorflow,https://github.com/tensorflow/tensorflow/commit/d2082810c4e6fdcd501fce7abc86e9be4c36cb3a,2018-01-10 13:02:28
tensorflow,https://github.com/tensorflow/tensorflow/commit/0003892b62cadfa207316ac49ac40ff14d74412e,2018-01-11 15:04:24
tensorflow,https://github.com/tensorflow/tensorflow/commit/b1f157f4d2d871f7a6d8eeb21fddf97b5216608a,2018-01-12 16:29:30
tensorflow,https://github.com/tensorflow/tensorflow/commit/a41f21a6701a77327e66bfec70cb97ecad636070,2018-01-17 14:48:02
tensorflow,https://github.com/tensorflow/tensorflow/commit/32827caf64b06eed15aac5f8f74067de9ee21425,2018-01-18 11:12:45
tensorflow,https://github.com/tensorflow/tensorflow/commit/09a6446b4e61f5fc8aa8fcf3f5824ef6660e7fc2,2018-01-18 11:46:06
tensorflow,https://github.com/tensorflow/tensorflow/commit/b10a711720b3048619058dedc56480dbc65030cd,2018-01-18 18:10:30
tensorflow,https://github.com/tensorflow/tensorflow/commit/94bdd184edb386d7a2682b4f5f4048785c48afeb,2018-01-18 18:10:30
tensorflow,https://github.com/tensorflow/tensorflow/commit/0bcbe479b4adaaa5b16000df4e703dd1389eaea2,2018-01-23 10:23:02
tensorflow,https://github.com/tensorflow/tensorflow/commit/11429a5e25cf7bf9b45a564283a35e1495de6741,2018-01-23 20:13:25
tensorflow,https://github.com/tensorflow/tensorflow/commit/a8c4e8d96de7c0978851a5f9718bbd6b8056d862,2018-01-25 11:21:05
tensorflow,https://github.com/tensorflow/tensorflow/commit/c89c452cd7a1675a6e2332d09379469320197a8c,2018-01-25 17:12:10
tensorflow,https://github.com/tensorflow/tensorflow/commit/c2ea7a710c5ec478fcc0150ec0117250c54e601e,2018-01-25 18:50:28
tensorflow,https://github.com/tensorflow/tensorflow/commit/83ea281804d90f5487b18f6af5eb9dd30b14d9fb,2018-01-25 22:36:15
tensorflow,https://github.com/tensorflow/tensorflow/commit/8fc47fa3af0e7bc1652e7180c699a270bcc71bbd,2018-01-26 17:22:28
tensorflow,https://github.com/tensorflow/tensorflow/commit/8ced9faa028ec050516f89f4f542f5aa25f6f3d0,2018-02-09 16:14:04
tensorflow,https://github.com/tensorflow/tensorflow/commit/695ae5a3de96069c58a4041faa05fc4f68825035,2018-02-11 03:48:08
tensorflow,https://github.com/tensorflow/tensorflow/commit/075aa8aa5a73113935e5a0962166bfb012e1a86e,2018-02-20 11:44:01
tensorflow,https://github.com/tensorflow/tensorflow/commit/23feb7a180288cd3bc0b2afb4d65afdac1fbbf7e,2018-02-20 11:48:43
tensorflow,https://github.com/tensorflow/tensorflow/commit/1051fcb74fd6763382ccc83dda34ae5376ce34c9,2018-02-21 15:20:43
tensorflow,https://github.com/tensorflow/tensorflow/commit/6e7df7bd8c0d5aaf70b3fc5c2b180b6bcb53629a,2018-02-21 21:13:39
tensorflow,https://github.com/tensorflow/tensorflow/commit/1b00edea4688111396683b967f0ad5f5848d2ece,2018-02-21 23:37:34
tensorflow,https://github.com/tensorflow/tensorflow/commit/19f18e377d8ee2f624406527b21444128da344df,2018-02-26 18:08:39
tensorflow,https://github.com/tensorflow/tensorflow/commit/7a2ba8edbaa6491ff33ae1412d9ba45e80c2cc3c,2018-02-27 14:33:33
tensorflow,https://github.com/tensorflow/tensorflow/commit/faab0cf5407dcf11967371b51b97f8eef6964a35,2018-03-02 12:37:58
tensorflow,https://github.com/tensorflow/tensorflow/commit/85daa2e4553e49ca6ab2fbb412b18c23b5399524,2018-03-02 12:47:18
tensorflow,https://github.com/tensorflow/tensorflow/commit/413a22f8ca594b01d78ea5970d454629a438bab3,2018-03-05 16:29:04
tensorflow,https://github.com/tensorflow/tensorflow/commit/80f3080cd87997dd87f2c6ca84bce6525dca92fe,2018-03-05 17:41:45
tensorflow,https://github.com/tensorflow/tensorflow/commit/77e20d1b1912febfba568cb2ea3f9df7d3066e5c,2018-03-06 13:19:32
