pytorch,https://github.com/pytorch/pytorch/commit/7592e965037122fc3edb3dc20c8bc128ab7ffe4f,2018-01-01 22:14:41
pytorch,https://github.com/pytorch/pytorch/commit/57f9db9c3c89dcb98e3f65bdc2ac99117e4b932e,2018-01-02 12:42:40
pytorch,https://github.com/pytorch/pytorch/commit/2060f355a6172628c4ec303b8bebc8f276712e9c,2018-01-02 19:57:21
pytorch,https://github.com/pytorch/pytorch/commit/20b5e82155ec052b2c168e3fb1aff0fd2dd3c8a4,2018-01-02 15:44:46
pytorch,https://github.com/pytorch/pytorch/commit/2f23ab0bfe0fc8f7589e8669ea827f12205c4176,2018-01-02 17:21:43
pytorch,https://github.com/pytorch/pytorch/commit/17148f891fe9fceb651669e14774a9d1ec2e625b,2018-01-03 13:44:49
pytorch,https://github.com/pytorch/pytorch/commit/e9f0761460656d948b6a6f3d6ff8d0d84c04016e,2018-01-03 18:14:38
pytorch,https://github.com/pytorch/pytorch/commit/64b0039ef9588d19d72ea866308193b547aabbfc,2018-01-04 15:00:42
pytorch,https://github.com/pytorch/pytorch/commit/4e3a4bd6887b65df680fd6c2f739255db3a35a98,2018-01-06 10:58:05
pytorch,https://github.com/pytorch/pytorch/commit/674ddf6b91201853b383e84b0cd57cf1d0456bfd,2018-01-08 15:04:22
pytorch,https://github.com/pytorch/pytorch/commit/71b1120ba8577324ee7c18b8351facb7462b7ed1,2018-01-11 12:29:10
pytorch,https://github.com/pytorch/pytorch/commit/7b31d33e80afef71af8a61569c24ce4df485b621,2018-01-11 16:21:35
pytorch,https://github.com/pytorch/pytorch/commit/976032901493bf9225dac6c3034bf42202bae219,2018-01-11 13:32:27
pytorch,https://github.com/pytorch/pytorch/commit/b7a0d0efb5d5ee03c050f0d1552a9deb31b55e99,2018-01-12 11:11:41
pytorch,https://github.com/pytorch/pytorch/commit/db6777eaf4a08ab79509cbc7052f938c9587eacd,2018-01-12 15:34:23
pytorch,https://github.com/pytorch/pytorch/commit/f0729867337b1d8a89aed4bc946a1440ecc9cd98,2018-01-18 10:54:18
pytorch,https://github.com/pytorch/pytorch/commit/d29670db4679a29ff772dc693928a9653147e523,2018-01-19 01:39:16
pytorch,https://github.com/pytorch/pytorch/commit/9390f7d3d61da11e9e5e3fd67ef2514379cfce64,2018-01-22 18:14:22
pytorch,https://github.com/pytorch/pytorch/commit/483828e25e7cac512617b85a2cbd164e6af2fddf,2018-01-25 17:56:19
pytorch,https://github.com/pytorch/pytorch/commit/8c02674964ccaf18a5cce4e3b51839024fc4e913,2018-01-26 06:08:49
pytorch,https://github.com/pytorch/pytorch/commit/fe9121ff59484c529e85fa139fc7b945722a1941,2018-01-26 22:40:36
pytorch,https://github.com/pytorch/pytorch/commit/91d76f5dbde782396d2777c9d2ae5cde2c83160d,2018-01-29 10:03:28
pytorch,https://github.com/pytorch/pytorch/commit/96239dd50e89bc2d1fd5d91cc5ee8fca95b07f90,2018-01-31 14:26:39
pytorch,https://github.com/pytorch/pytorch/commit/76ae03d5f1718d1c5f7b800456879a2facd8e4a2,2018-02-05 11:34:05
pytorch,https://github.com/pytorch/pytorch/commit/7bd2db997e95bf69e67bee3be5b0ef73ef39a516,2018-02-05 13:54:11
pytorch,https://github.com/pytorch/pytorch/commit/3f0a99dc906329915dbd602dd366df57c09b3a35,2018-02-05 14:33:20
pytorch,https://github.com/pytorch/pytorch/commit/a83c240644116c204e93bbbffba8b8d948601cd0,2018-02-05 21:14:25
pytorch,https://github.com/pytorch/pytorch/commit/ef1459020958df42da457650d716545e21f3528a,2018-02-07 17:11:33
pytorch,https://github.com/pytorch/pytorch/commit/01de4e40d6bdcdb16f64da1874e7bddb4a58ee14,2018-02-08 13:32:53
pytorch,https://github.com/pytorch/pytorch/commit/52fa742c51f1adf583eaeb1275bbce48ec4aa96c,2018-02-14 10:34:08
pytorch,https://github.com/pytorch/pytorch/commit/f51e28440869700787748f7c1542214224bcc5c9,2018-02-17 19:52:45
pytorch,https://github.com/pytorch/pytorch/commit/5edf6b203749f3088569ccb5a83fbbe3ece97871,2018-02-20 11:04:14
